Running with noise_level=0.25
Running with mu_offset=0.0
Device: cuda
MOVING AVERAGE: False

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Nucl']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 4224
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 1480
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 1648

Dataset sizes after preprocessing:
  Train: 4224
  Val: 1480
  Test: 1648
  Eval strategy: VALIDATION + TEST

Applied denoising with 25.0% masking

Creating validation dataloader:
  Validation set size: 1480
  Batch size: 128
Applied denoising with 25.0% masking
  Dataloader created: 1480 samples, 12 batches

Creating test dataloader:
  Test set size: 1648
  Batch size: 128
Applied denoising with 25.0% masking
  Dataloader created: 1648 samples, 13 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/92], Total Loss: 3.2136, NLL: 2.6326, Masked: 4.5747
Epoch [2/92], Total Loss: 2.0698, NLL: 1.6937, Masked: 2.9608
Epoch [3/92], Total Loss: 2.0392, NLL: 1.6717, Masked: 2.8942
Epoch [4/92], Total Loss: 2.0432, NLL: 1.6707, Masked: 2.9331
Epoch [5/92], Total Loss: 2.0220, NLL: 1.6564, Masked: 2.8789
Epoch [6/92], Total Loss: 2.0136, NLL: 1.6516, Masked: 2.8509
Epoch [7/92], Total Loss: 2.0281, NLL: 1.6612, Masked: 2.8890
Epoch [8/92], Total Loss: 1.9875, NLL: 1.6320, Masked: 2.7994
Epoch [9/92], Total Loss: 1.9410, NLL: 1.5946, Masked: 2.7273
Epoch [10/92], Total Loss: 1.9115, NLL: 1.5710, Masked: 2.6807
Epoch [11/92], Total Loss: 1.8801, NLL: 1.5466, Masked: 2.6258
Epoch [12/92], Total Loss: 1.8697, NLL: 1.5387, Masked: 2.6062
Epoch [13/92], Total Loss: 1.8665, NLL: 1.5361, Masked: 2.6018
Epoch [14/92], Total Loss: 1.8603, NLL: 1.5330, Masked: 2.5772
Epoch [15/92], Total Loss: 1.8547, NLL: 1.5286, Masked: 2.5673
Epoch [16/92], Total Loss: 1.8468, NLL: 1.5230, Masked: 2.5498
Epoch [17/92], Total Loss: 1.8320, NLL: 1.5128, Masked: 2.5130
Epoch [18/92], Total Loss: 1.8260, NLL: 1.5079, Masked: 2.5053
Epoch [19/92], Total Loss: 1.8150, NLL: 1.5004, Masked: 2.4771
Epoch [20/92], Total Loss: 1.8064, NLL: 1.4943, Masked: 2.4577
Epoch [21/92], Total Loss: 1.7976, NLL: 1.4887, Masked: 2.4318
Epoch [22/92], Total Loss: 1.8049, NLL: 1.4929, Masked: 2.4567
Epoch [23/92], Total Loss: 1.7978, NLL: 1.4883, Masked: 2.4366
Epoch [24/92], Total Loss: 1.7912, NLL: 1.4849, Masked: 2.4120
Epoch [25/92], Total Loss: 1.7919, NLL: 1.4843, Masked: 2.4221
Epoch [26/92], Total Loss: 1.7871, NLL: 1.4821, Masked: 2.4013
Epoch [27/92], Total Loss: 1.7792, NLL: 1.4770, Masked: 2.3798
Epoch [28/92], Total Loss: 1.7726, NLL: 1.4732, Masked: 2.3573
Epoch [29/92], Total Loss: 1.7719, NLL: 1.4728, Masked: 2.3555
Epoch [30/92], Total Loss: 1.7678, NLL: 1.4707, Masked: 2.3392
Epoch [31/92], Total Loss: 1.7610, NLL: 1.4658, Masked: 2.3246
Epoch [32/92], Total Loss: 1.7597, NLL: 1.4640, Masked: 2.3291
Epoch [33/92], Total Loss: 1.7567, NLL: 1.4630, Masked: 2.3124
Epoch [34/92], Total Loss: 1.7503, NLL: 1.4591, Masked: 2.2932
Epoch [35/92], Total Loss: 1.7493, NLL: 1.4582, Masked: 2.2926
Epoch [36/92], Total Loss: 1.7444, NLL: 1.4558, Masked: 2.2724
Epoch [37/92], Total Loss: 1.7386, NLL: 1.4533, Masked: 2.2466
Epoch [38/92], Total Loss: 1.7372, NLL: 1.4519, Masked: 2.2462
Epoch [39/92], Total Loss: 1.7355, NLL: 1.4504, Masked: 2.2448
Epoch [40/92], Total Loss: 1.7284, NLL: 1.4475, Masked: 2.2118
Epoch [41/92], Total Loss: 1.7241, NLL: 1.4450, Masked: 2.1975
Epoch [42/92], Total Loss: 1.7261, NLL: 1.4461, Masked: 2.2054
