Task 3: Running with bin_size=15
Device: cuda
MOVING AVERAGE: False

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Nucl']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 4760
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 1672
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 1856

Dataset sizes after preprocessing:
  Train: 4760
  Val: 1672
  Test: 1856
  Eval strategy: VALIDATION + TEST

Applied denoising with 15.0% masking

Creating validation dataloader:
  Validation set size: 1672
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 1672 samples, 14 batches

Creating test dataloader:
  Test set size: 1856
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 1856 samples, 15 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/92], Total Loss: 2.7087, NLL: 1.9995, Masked: 5.5846
Epoch [2/92], Total Loss: 2.1079, NLL: 1.7209, Masked: 3.0474
Epoch [3/92], Total Loss: 2.1010, NLL: 1.7145, Masked: 3.0429
Epoch [4/92], Total Loss: 2.0742, NLL: 1.6905, Masked: 3.0212
Epoch [5/92], Total Loss: 2.0212, NLL: 1.6471, Masked: 2.9453
Epoch [6/92], Total Loss: 1.9930, NLL: 1.6267, Masked: 2.8840
Epoch [7/92], Total Loss: 1.9955, NLL: 1.6252, Masked: 2.9160
Epoch [8/92], Total Loss: 2.3969, NLL: 1.6282, Masked: 6.0533
Epoch [9/92], Total Loss: 1.9393, NLL: 1.5824, Masked: 2.8102
Epoch [10/92], Total Loss: 1.9195, NLL: 1.5694, Masked: 2.7564
Epoch [11/92], Total Loss: 1.9140, NLL: 1.5646, Masked: 2.7509
Epoch [12/92], Total Loss: 1.9053, NLL: 1.5588, Masked: 2.7287
Epoch [13/92], Total Loss: 1.8925, NLL: 1.5491, Masked: 2.7042
Epoch [14/92], Total Loss: 1.8806, NLL: 1.5401, Masked: 2.6809
Epoch [15/92], Total Loss: 1.8788, NLL: 1.5399, Masked: 2.6686
Epoch [16/92], Total Loss: 1.8678, NLL: 1.5314, Masked: 2.6486
Epoch [17/92], Total Loss: 1.8615, NLL: 1.5277, Masked: 2.6284
Epoch [18/92], Total Loss: 1.8564, NLL: 1.5235, Masked: 2.6205
Epoch [19/92], Total Loss: 1.8550, NLL: 1.5229, Masked: 2.6149
Epoch [20/92], Total Loss: 1.8463, NLL: 1.5177, Masked: 2.5869
Epoch [21/92], Total Loss: 1.8475, NLL: 1.5206, Masked: 2.5740
Epoch [22/92], Total Loss: 1.8502, NLL: 1.5200, Masked: 2.5997
Epoch [23/92], Total Loss: 1.8541, NLL: 1.5181, Masked: 2.6461
Epoch [24/92], Total Loss: 1.8570, NLL: 1.5244, Masked: 2.6187
Epoch [25/92], Total Loss: 1.8426, NLL: 1.5153, Masked: 2.5776
Epoch [26/92], Total Loss: 1.8451, NLL: 1.5201, Masked: 2.5592
