Running with noise_level=0.50
Running with mu_offset=0.0
Device: cuda
MOVING AVERAGE: False

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Nucl']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 4224
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 1480
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 1648

Dataset sizes after preprocessing:
  Train: 4224
  Val: 1480
  Test: 1648
  Eval strategy: VALIDATION + TEST

Applied denoising with 50.0% masking

Creating validation dataloader:
  Validation set size: 1480
  Batch size: 128
Applied denoising with 50.0% masking
  Dataloader created: 1480 samples, 12 batches

Creating test dataloader:
  Test set size: 1648
  Batch size: 128
Applied denoising with 50.0% masking
  Dataloader created: 1648 samples, 13 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/92], Total Loss: 3.0960, NLL: 2.4753, Masked: 4.8874
Epoch [2/92], Total Loss: 2.0763, NLL: 1.7009, Masked: 2.9559
Epoch [3/92], Total Loss: 2.0493, NLL: 1.6825, Masked: 2.8884
Epoch [4/92], Total Loss: 2.0340, NLL: 1.6666, Masked: 2.8930
Epoch [5/92], Total Loss: 2.0308, NLL: 1.6628, Masked: 2.8974
Epoch [6/92], Total Loss: 2.0150, NLL: 1.6519, Masked: 2.8591
Epoch [7/92], Total Loss: 1.9707, NLL: 1.6191, Masked: 2.7687
Epoch [8/92], Total Loss: 1.9158, NLL: 1.5759, Masked: 2.6764
Epoch [9/92], Total Loss: 1.8994, NLL: 1.5613, Masked: 2.6626
Epoch [10/92], Total Loss: 1.8831, NLL: 1.5499, Masked: 2.6235
Epoch [11/92], Total Loss: 1.8763, NLL: 1.5450, Masked: 2.6090
Epoch [12/92], Total Loss: 1.8655, NLL: 1.5368, Masked: 2.5883
Epoch [13/92], Total Loss: 1.8584, NLL: 1.5312, Masked: 2.5759
Epoch [14/92], Total Loss: 1.8537, NLL: 1.5282, Masked: 2.5633
Epoch [15/92], Total Loss: 1.8452, NLL: 1.5219, Masked: 2.5453
Epoch [16/92], Total Loss: 1.8379, NLL: 1.5183, Masked: 2.5163
Epoch [17/92], Total Loss: 1.8288, NLL: 1.5111, Masked: 2.5019
Epoch [18/92], Total Loss: 1.8251, NLL: 1.5081, Masked: 2.4956
Epoch [19/92], Total Loss: 1.8197, NLL: 1.5050, Masked: 2.4780
Epoch [20/92], Total Loss: 1.8167, NLL: 1.5027, Masked: 2.4723
Epoch [21/92], Total Loss: 1.8301, NLL: 1.5085, Masked: 2.5326
Epoch [22/92], Total Loss: 1.8103, NLL: 1.4989, Masked: 2.4520
Epoch [23/92], Total Loss: 1.8080, NLL: 1.4969, Masked: 2.4494
Epoch [24/92], Total Loss: 1.8057, NLL: 1.4960, Masked: 2.4388
Epoch [25/92], Total Loss: 1.7965, NLL: 1.4897, Masked: 2.4159
Epoch [26/92], Total Loss: 1.7951, NLL: 1.4887, Masked: 2.4128
Epoch [27/92], Total Loss: 1.7876, NLL: 1.4842, Masked: 2.3896
Epoch [28/92], Total Loss: 1.7856, NLL: 1.4834, Masked: 2.3795
Epoch [29/92], Total Loss: 1.7835, NLL: 1.4805, Masked: 2.3859
