Task 0: Running with bin_size=1
Device: cuda
MOVING AVERAGE: False

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Nucl']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 70864
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24912
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 27576

Dataset sizes after preprocessing:
  Train: 70864
  Val: 24912
  Test: 27576
  Eval strategy: VALIDATION + TEST

Applied denoising with 15.0% masking

Creating validation dataloader:
  Validation set size: 24912
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24912 samples, 195 batches

Creating test dataloader:
  Test set size: 27576
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 27576 samples, 216 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/92], Total Loss: 275.4731, NLL: 1.0209, Masked: 2161.0405
Epoch [2/92], Total Loss: 2.6171, NLL: 0.9336, Masked: 13.2559
Epoch [3/92], Total Loss: 1816.8137, NLL: 0.9291, Masked: 14298.3045
Epoch [4/92], Total Loss: 2.5951, NLL: 0.9265, Masked: 13.1384
Epoch [5/92], Total Loss: 17.6884, NLL: 0.9233, Masked: 132.0085
Epoch [6/92], Total Loss: 2.5834, NLL: 0.9220, Masked: 13.0819
Epoch [7/92], Total Loss: 2.5848, NLL: 0.9218, Masked: 13.0947
Epoch [8/92], Total Loss: 5.5090, NLL: 0.9231, Masked: 36.1093
Epoch [9/92], Total Loss: 2.5834, NLL: 0.9218, Masked: 13.0836
Epoch [10/92], Total Loss: 2.5793, NLL: 0.9204, Masked: 13.0621
Epoch [11/92], Total Loss: 2.5815, NLL: 0.9211, Masked: 13.0747
Epoch [12/92], Total Loss: 206.3011, NLL: 0.9232, Masked: 1617.1489
Epoch [13/92], Total Loss: 2.5908, NLL: 0.9233, Masked: 13.1296
Epoch [14/92], Total Loss: 2.5905, NLL: 0.9238, Masked: 13.1237
Epoch [15/92], Total Loss: 2.5906, NLL: 0.9233, Masked: 13.1280
Epoch [16/92], Total Loss: 2.5842, NLL: 0.9214, Masked: 13.0925
Epoch [17/92], Total Loss: 3.3466, NLL: 0.9217, Masked: 19.0941
Epoch [18/92], Total Loss: 2.5852, NLL: 0.9214, Masked: 13.1007
Epoch [19/92], Total Loss: 2.5859, NLL: 0.9218, Masked: 13.1035
Epoch [20/92], Total Loss: 2.5841, NLL: 0.9206, Masked: 13.0984
Epoch [21/92], Total Loss: 2.5907, NLL: 0.9222, Masked: 13.1377
Epoch [22/92], Total Loss: 2.5866, NLL: 0.9220, Masked: 13.1070
Epoch [23/92], Total Loss: 2.9042, NLL: 0.9229, Masked: 15.6006
Epoch [24/92], Total Loss: 2.6045, NLL: 0.9233, Masked: 13.2373
Epoch [25/92], Total Loss: 2.5867, NLL: 0.9217, Masked: 13.1109
Epoch [26/92], Total Loss: 2.5935, NLL: 0.9227, Masked: 13.1562
