Task 1: Running with bin_size=5
Device: cuda
MOVING AVERAGE: False

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Nucl']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 14224
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 5000
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 5528

Dataset sizes after preprocessing:
  Train: 14224
  Val: 5000
  Test: 5528
  Eval strategy: VALIDATION + TEST

Applied denoising with 15.0% masking

Creating validation dataloader:
  Validation set size: 5000
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 5000 samples, 40 batches

Creating test dataloader:
  Test set size: 5528
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 5528 samples, 44 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/92], Total Loss: 67.9410, NLL: 1.7316, Masked: 521.3336
Epoch [2/92], Total Loss: 2.1923, NLL: 1.6107, Masked: 4.5795
Epoch [3/92], Total Loss: 2.1249, NLL: 1.5617, Masked: 4.4344
Epoch [4/92], Total Loss: 2.0936, NLL: 1.5364, Masked: 4.3877
Epoch [5/92], Total Loss: 2.0876, NLL: 1.5324, Masked: 4.3719
Epoch [6/92], Total Loss: 2.0926, NLL: 1.5231, Masked: 4.4846
Epoch [7/92], Total Loss: 175.8696, NLL: 1.5054, Masked: 1372.9465
Epoch [8/92], Total Loss: 2.1006, NLL: 1.4893, Masked: 4.8138
Epoch [9/92], Total Loss: 2.0121, NLL: 1.4510, Masked: 4.4186
Epoch [10/92], Total Loss: 1.9990, NLL: 1.4396, Masked: 4.4042
Epoch [11/92], Total Loss: 1.9861, NLL: 1.4316, Masked: 4.3664
Epoch [12/92], Total Loss: 1.9801, NLL: 1.4270, Masked: 4.3554
Epoch [13/92], Total Loss: 1.9747, NLL: 1.4238, Masked: 4.3374
Epoch [14/92], Total Loss: 235.5428, NLL: 1.4429, Masked: 1843.3060
Epoch [15/92], Total Loss: 24.7642, NLL: 1.4512, Masked: 183.5668
Epoch [16/92], Total Loss: 1.9868, NLL: 1.4328, Masked: 4.3623
Epoch [17/92], Total Loss: 1.9853, NLL: 1.4271, Masked: 4.3954
Epoch [18/92], Total Loss: 1.9700, NLL: 1.4211, Masked: 4.3225
Epoch [19/92], Total Loss: 1.9712, NLL: 1.4224, Masked: 4.3213
Epoch [20/92], Total Loss: 1.9655, NLL: 1.4186, Masked: 4.3060
Epoch [21/92], Total Loss: 1.9579, NLL: 1.4138, Masked: 4.2845
Epoch [22/92], Total Loss: 1.9576, NLL: 1.4142, Masked: 4.2784
Epoch [23/92], Total Loss: 1.9541, NLL: 1.4123, Masked: 4.2667
Epoch [24/92], Total Loss: 1.9538, NLL: 1.4125, Masked: 4.2623
Epoch [25/92], Total Loss: 1.9522, NLL: 1.4116, Masked: 4.2572
Epoch [26/92], Total Loss: 1.9504, NLL: 1.4115, Masked: 4.2432
