Task 2: Running with bin_size=10
Device: cuda
MOVING AVERAGE: False

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Nucl']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 7136
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 2504
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 2768

Dataset sizes after preprocessing:
  Train: 7136
  Val: 2504
  Test: 2768
  Eval strategy: VALIDATION + TEST

Applied denoising with 15.0% masking

Creating validation dataloader:
  Validation set size: 2504
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 2504 samples, 20 batches

Creating test dataloader:
  Test set size: 2768
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 2768 samples, 22 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/92], Total Loss: 2.4949, NLL: 1.8815, Masked: 4.8299
Epoch [2/92], Total Loss: 2.0929, NLL: 1.6534, Masked: 3.4604
Epoch [3/92], Total Loss: 2.0223, NLL: 1.5967, Masked: 3.3516
Epoch [4/92], Total Loss: 1.9637, NLL: 1.5532, Masked: 3.2326
Epoch [5/92], Total Loss: 1.9542, NLL: 1.5449, Masked: 3.2228
Epoch [6/92], Total Loss: 1.9358, NLL: 1.5315, Masked: 3.1837
Epoch [7/92], Total Loss: 1.9303, NLL: 1.5297, Masked: 3.1550
Epoch [8/92], Total Loss: 1.9133, NLL: 1.5146, Masked: 3.1390
Epoch [9/92], Total Loss: 1.8991, NLL: 1.5040, Masked: 3.1104
Epoch [10/92], Total Loss: 1.8872, NLL: 1.4965, Masked: 3.0768
Epoch [11/92], Total Loss: 1.8936, NLL: 1.5000, Masked: 3.0996
Epoch [12/92], Total Loss: 1.8796, NLL: 1.4907, Masked: 3.0618
Epoch [13/92], Total Loss: 1.8701, NLL: 1.4852, Masked: 3.0310
Epoch [14/92], Total Loss: 1.8594, NLL: 1.4787, Masked: 2.9975
Epoch [15/92], Total Loss: 1.8567, NLL: 1.4769, Masked: 2.9908
Epoch [16/92], Total Loss: 1.8502, NLL: 1.4727, Masked: 2.9722
Epoch [17/92], Total Loss: 1.8535, NLL: 1.4752, Masked: 2.9787
Epoch [18/92], Total Loss: 1.8486, NLL: 1.4718, Masked: 2.9671
Epoch [19/92], Total Loss: 1.8472, NLL: 1.4720, Masked: 2.9545
Epoch [20/92], Total Loss: 1.8701, NLL: 1.4892, Masked: 2.9993
Epoch [21/92], Total Loss: 1.8400, NLL: 1.4676, Masked: 2.9325
Epoch [22/92], Total Loss: 1.8346, NLL: 1.4652, Masked: 2.9089
Epoch [23/92], Total Loss: 1.9311, NLL: 1.4639, Masked: 3.6786
Epoch [24/92], Total Loss: 1.8439, NLL: 1.4735, Masked: 2.9167
Epoch [25/92], Total Loss: 1.8479, NLL: 1.4736, Masked: 2.9470
Epoch [26/92], Total Loss: 1.8291, NLL: 1.4621, Masked: 2.8900
