Running with noise_level=0.10
Running with mu_offset=0.0
Device: cuda
MOVING AVERAGE: False

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Nucl']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 4224
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 1480
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 1648

Dataset sizes after preprocessing:
  Train: 4224
  Val: 1480
  Test: 1648
  Eval strategy: VALIDATION + TEST

Applied denoising with 10.0% masking

Creating validation dataloader:
  Validation set size: 1480
  Batch size: 128
Applied denoising with 10.0% masking
  Dataloader created: 1480 samples, 12 batches

Creating test dataloader:
  Test set size: 1648
  Batch size: 128
Applied denoising with 10.0% masking
  Dataloader created: 1648 samples, 13 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/92], Total Loss: 6.1683, NLL: 5.3842, Masked: 6.1745
Epoch [2/92], Total Loss: 2.0777, NLL: 1.6980, Masked: 2.9902
Epoch [3/92], Total Loss: 2.0330, NLL: 1.6625, Masked: 2.9174
Epoch [4/92], Total Loss: 2.0194, NLL: 1.6523, Masked: 2.8908
Epoch [5/92], Total Loss: 2.0125, NLL: 1.6469, Masked: 2.8781
Epoch [6/92], Total Loss: 2.0017, NLL: 1.6403, Masked: 2.8452
Epoch [7/92], Total Loss: 1.9960, NLL: 1.6361, Masked: 2.8339
Epoch [8/92], Total Loss: 2140.7986, NLL: 1.6629, Masked: 16843.5874
Epoch [9/92], Total Loss: 1.9416, NLL: 1.5918, Masked: 2.7546
Epoch [10/92], Total Loss: 1.9133, NLL: 1.5694, Masked: 2.7078
Epoch [11/92], Total Loss: 1.9015, NLL: 1.5593, Masked: 2.6944
Epoch [12/92], Total Loss: 1.8906, NLL: 1.5526, Masked: 2.6610
Epoch [13/92], Total Loss: 1.8860, NLL: 1.5485, Masked: 2.6577
Epoch [14/92], Total Loss: 1.8793, NLL: 1.5447, Masked: 2.6348
Epoch [15/92], Total Loss: 1.8765, NLL: 1.5437, Masked: 2.6209
Epoch [16/92], Total Loss: 1.8717, NLL: 1.5398, Masked: 2.6135
Epoch [17/92], Total Loss: 1.8762, NLL: 1.5425, Masked: 2.6279
Epoch [18/92], Total Loss: 1.8906, NLL: 1.5532, Masked: 2.6571
Epoch [19/92], Total Loss: 1.8754, NLL: 1.5418, Masked: 2.6269
Epoch [20/92], Total Loss: 1.8772, NLL: 1.5434, Masked: 2.6278
Epoch [21/92], Total Loss: 1.8692, NLL: 1.5396, Masked: 2.5960
Epoch [22/92], Total Loss: 1.8681, NLL: 1.5383, Masked: 2.5968
Epoch [23/92], Total Loss: 1.8696, NLL: 1.5405, Masked: 2.5906
Epoch [24/92], Total Loss: 1.8563, NLL: 1.5299, Masked: 2.5703
Epoch [25/92], Total Loss: 1.8610, NLL: 1.5369, Masked: 2.5522
Epoch [26/92], Total Loss: 1.8546, NLL: 1.5257, Masked: 2.5900
Epoch [27/92], Total Loss: 1.8931, NLL: 1.5599, Masked: 2.6236
Epoch [28/92], Total Loss: 1.8525, NLL: 1.5263, Masked: 2.5682
Epoch [29/92], Total Loss: 1.8395, NLL: 1.5193, Masked: 2.5215
Epoch [30/92], Total Loss: 1.8333, NLL: 1.5142, Masked: 2.5119
Epoch [31/92], Total Loss: 1.8263, NLL: 1.5102, Masked: 2.4887
Epoch [32/92], Total Loss: 1.8298, NLL: 1.5129, Masked: 2.4949
Epoch [33/92], Total Loss: 1.8212, NLL: 1.5087, Masked: 2.4608
Epoch [34/92], Total Loss: 1.8202, NLL: 1.5074, Masked: 2.4629
Epoch [35/92], Total Loss: 1.8303, NLL: 1.5156, Masked: 2.4777
Epoch [36/92], Total Loss: 1.8253, NLL: 1.5127, Masked: 2.4615
Epoch [37/92], Total Loss: 1.8188, NLL: 1.5073, Masked: 2.4528
Epoch [38/92], Total Loss: 1.8163, NLL: 1.5057, Masked: 2.4453
Epoch [39/92], Total Loss: 1.8197, NLL: 1.5085, Masked: 2.4509
Epoch [40/92], Total Loss: 1.8225, NLL: 1.5096, Masked: 2.4637
Epoch [41/92], Total Loss: 1.8428, NLL: 1.5155, Masked: 2.5777
Epoch [42/92], Total Loss: 1.8345, NLL: 1.5237, Masked: 2.4476
Epoch [43/92], Total Loss: 1.8115, NLL: 1.5034, Masked: 2.4255
Epoch [44/92], Total Loss: 1.8058, NLL: 1.5007, Masked: 2.4027
Epoch [45/92], Total Loss: 1.8020, NLL: 1.4983, Masked: 2.3920
Epoch [46/92], Total Loss: 1.8028, NLL: 1.4992, Masked: 2.3907
Epoch [47/92], Total Loss: 1.8006, NLL: 1.4982, Masked: 2.3805
Epoch [48/92], Total Loss: 1.8026, NLL: 1.4988, Masked: 2.3919
Epoch [49/92], Total Loss: 1.8214, NLL: 1.5142, Masked: 2.4188
Epoch [50/92], Total Loss: 1.8119, NLL: 1.5029, Masked: 2.4331
Epoch [51/92], Total Loss: 1.7999, NLL: 1.4982, Masked: 2.3750
Epoch [52/92], Total Loss: 1.7934, NLL: 1.4941, Masked: 2.3568
Epoch [53/92], Total Loss: 1.7941, NLL: 1.4941, Masked: 2.3624
Epoch [54/92], Total Loss: 1.8039, NLL: 1.5020, Masked: 2.3776
Epoch [55/92], Total Loss: 1.8032, NLL: 1.5012, Masked: 2.3778
Epoch [56/92], Total Loss: 1.7911, NLL: 1.4929, Masked: 2.3486
Epoch [57/92], Total Loss: 1.7880, NLL: 1.4911, Masked: 2.3374
Epoch [58/92], Total Loss: 1.7822, NLL: 1.4898, Masked: 2.3028
Epoch [59/92], Total Loss: 1.7849, NLL: 1.4913, Masked: 2.3119
Epoch [60/92], Total Loss: 1.7880, NLL: 1.4917, Masked: 2.3325
Epoch [61/92], Total Loss: 1.7834, NLL: 1.4891, Masked: 2.3170
Epoch [62/92], Total Loss: 1.7803, NLL: 1.4882, Masked: 2.2998
Epoch [63/92], Total Loss: 1.7816, NLL: 1.4894, Masked: 2.3009
Epoch [64/92], Total Loss: 1.8192, NLL: 1.5176, Masked: 2.3747
Epoch [65/92], Total Loss: 1.7886, NLL: 1.4923, Masked: 2.3333
Epoch [66/92], Total Loss: 1.7847, NLL: 1.4903, Masked: 2.3182
Epoch [67/92], Total Loss: 1.7789, NLL: 1.4880, Masked: 2.2899
Epoch [68/92], Total Loss: 1.7865, NLL: 1.4925, Masked: 2.3156
Epoch [69/92], Total Loss: 1.7743, NLL: 1.4864, Masked: 2.2669
Epoch [70/92], Total Loss: 1.7722, NLL: 1.4849, Masked: 2.2620
Epoch [71/92], Total Loss: 1.7696, NLL: 1.4823, Masked: 2.2621
Epoch [72/92], Total Loss: 1.7757, NLL: 1.4872, Masked: 2.2719
Epoch [73/92], Total Loss: 1.7736, NLL: 1.4863, Masked: 2.2615
Epoch [74/92], Total Loss: 1.7722, NLL: 1.4855, Masked: 2.2572
Epoch [75/92], Total Loss: 1.7695, NLL: 1.4840, Masked: 2.2482
Epoch [76/92], Total Loss: 1.7674, NLL: 1.4824, Masked: 2.2442
Epoch [77/92], Total Loss: 1.7773, NLL: 1.4905, Masked: 2.2585
Epoch [78/92], Total Loss: 1.7844, NLL: 1.4924, Masked: 2.2992
Epoch [79/92], Total Loss: 1.7797, NLL: 1.4897, Masked: 2.2830
Epoch [80/92], Total Loss: 1.7704, NLL: 1.4841, Masked: 2.2542
Epoch [81/92], Total Loss: 1.7676, NLL: 1.4824, Masked: 2.2461
Epoch [82/92], Total Loss: 1.7703, NLL: 1.4828, Masked: 2.2642
Epoch [83/92], Total Loss: 1.7683, NLL: 1.4825, Masked: 2.2505
Epoch [84/92], Total Loss: 1.7584, NLL: 1.4783, Masked: 2.2062
Epoch [85/92], Total Loss: 1.7648, NLL: 1.4816, Masked: 2.2301
Epoch [86/92], Total Loss: 1.7654, NLL: 1.4813, Masked: 2.2369
Epoch [87/92], Total Loss: 1.7624, NLL: 1.4813, Masked: 2.2138
Epoch [88/92], Total Loss: 1.7647, NLL: 1.4806, Masked: 2.2367
Epoch [89/92], Total Loss: 1.7613, NLL: 1.4799, Masked: 2.2158
Epoch [90/92], Total Loss: 1.7584, NLL: 1.4786, Masked: 2.2026
Epoch [91/92], Total Loss: 1.7724, NLL: 1.4914, Masked: 2.2126
Epoch [92/92], Total Loss: 1.7748, NLL: 1.4882, Masked: 2.2567
Training loss plot saved to /workspace/AE/results/training/mu_offset0.0_noise0.100/mu_offset0.0_noise0.100_ZINBAE_20260314_115744_conv_training_losses.png
Training losses saved to /workspace/AE/results/training/mu_offset0.0_noise0.100/mu_offset0.0_noise0.100_ZINBAE_20260314_115744_conv_training_losses.json

==================================================
EVALUATING ON TRAINING DATA
==================================================

==================================================
TEST RESULTS
==================================================
Total Loss: 1.731584
  - ZINB NLL: 1.459646
Total number of masked values: 30827
  - Number of values with pi >= 0.38: 0
  - Number of values with pi < 0.38: 30827
  - Masked Reconstruction: 2.141243
Mean Absolute Error (MAE): 1.781620
R² Score: 0.456602
==================================================

Using raw counts for evaluation metrics.
MAE: 1.7817, SD MEAN: 3.1388 
  R²: 0.4566,
Mean π (zeros): 0.0002, Mean π (non-zeros): 0.0001,  
 SD π (zeros): 0.0086, SD π (non-zeros): 0.0009 

Mean μ (zeros): 0.7173, Mean μ (non-zeros): 2.8257,  
 SD μ (zeros): 1.1166, SD μ (non-zeros): 3.2920 

Theta mean: 1.0000, Theta SD: 0.0000
Number of masked values: 30827

============================================================
MASKED VALUES PERFORMANCE METRICS
============================================================
MAE: 2.1435, SD MAE: 3.3953
R²: 0.5236
Mean π (zeros): 0.0000, Mean π (non-zeros): 0.0001
SD π (zeros): 0.0000, SD π (non-zeros): 0.0003
Mean μ (zeros): 0.0000, Mean μ (non-zeros): 2.8252
SD μ (zeros): 0.0000, SD μ (non-zeros): 3.4512
Theta mean: 1.0000, Theta SD: 0.0000
============================================================

Computing baseline predictions using neighborhood mean/median of reconstructed values...
Baseline comparison completed and saved.
Note: Baseline uses mean/median of model's reconstructed values from neighbors
      Comparing baseline predictions to actual raw values at masked positions
      Model reference line shows model performance vs actual values
Masked values analysis: 30827 masked positions, MAE=2.1435, R²=0.5236
ZINB metrics saved to /workspace/AE/results/training/mu_offset0.0_noise0.100/mu_offset0.0_noise0.100_ZINBAE_20260314_115746_conv_test_metrics.json
ZINB-specific plots saved to /workspace/AE/results/training/mu_offset0.0_noise0.100/

==================================================
EVALUATING ON VALIDATION DATA
Dataset size: 1480
==================================================


==================================================
TEST RESULTS
==================================================
Total Loss: 1.869042
  - ZINB NLL: 1.556985
Total number of masked values: 11008
  - Number of values with pi >= 0.38: 0
  - Number of values with pi < 0.38: 11008
  - Masked Reconstruction: 2.457139
Mean Absolute Error (MAE): 2.009439
R² Score: 0.331533
==================================================

Using raw counts for evaluation metrics.
MAE: 2.0094, SD MEAN: 3.6618 
  R²: 0.3315,
Mean π (zeros): 0.0001, Mean π (non-zeros): 0.0001,  
 SD π (zeros): 0.0002, SD π (non-zeros): 0.0004 

Mean μ (zeros): 0.7508, Mean μ (non-zeros): 2.8070,  
 SD μ (zeros): 1.2054, SD μ (non-zeros): 2.9558 

Theta mean: 1.0000, Theta SD: 0.0000
Number of masked values: 11008

============================================================
MASKED VALUES PERFORMANCE METRICS
============================================================
MAE: 2.6761, SD MAE: 4.2400
R²: 0.2749
Mean π (zeros): 0.0000, Mean π (non-zeros): 0.0001
SD π (zeros): 0.0000, SD π (non-zeros): 0.0003
Mean μ (zeros): 0.0000, Mean μ (non-zeros): 2.7920
SD μ (zeros): 0.0000, SD μ (non-zeros): 2.9994
Theta mean: 1.0000, Theta SD: 0.0000
============================================================

Computing baseline predictions using neighborhood mean/median of reconstructed values...
Baseline comparison completed and saved.
Note: Baseline uses mean/median of model's reconstructed values from neighbors
      Comparing baseline predictions to actual raw values at masked positions
      Model reference line shows model performance vs actual values
Masked values analysis: 11008 masked positions, MAE=2.6761, R²=0.2749
ZINB metrics saved to /workspace/AE/results/testing/mu_offset0.0_noise0.100/mu_offset0.0_noise0.100_ZINBAE_20260314_115802_conv_test_metrics.json
ZINB-specific plots saved to /workspace/AE/results/testing/mu_offset0.0_noise0.100/

==================================================
EVALUATING ON TEST DATA
Dataset size: 1648
==================================================


==================================================
TEST RESULTS
==================================================
Total Loss: 1.877921
  - ZINB NLL: 1.533209
Total number of masked values: 11767
  - Number of values with pi >= 0.38: 0
  - Number of values with pi < 0.38: 11767
  - Masked Reconstruction: 2.714266
Mean Absolute Error (MAE): 2.096184
R² Score: 0.255266
==================================================

Using raw counts for evaluation metrics.
MAE: 2.0962, SD MEAN: 5.0289 
  R²: 0.2553,
Mean π (zeros): 0.0001, Mean π (non-zeros): 0.0001,  
 SD π (zeros): 0.0001, SD π (non-zeros): 0.0004 

Mean μ (zeros): 0.7104, Mean μ (non-zeros): 2.6869,  
 SD μ (zeros): 1.1191, SD μ (non-zeros): 2.8918 

Theta mean: 1.0000, Theta SD: 0.0000
Number of masked values: 11767

============================================================
MASKED VALUES PERFORMANCE METRICS
============================================================
MAE: 2.9105, SD MAE: 6.2509
R²: 0.2035
Mean π (zeros): 0.0000, Mean π (non-zeros): 0.0001
SD π (zeros): 0.0000, SD π (non-zeros): 0.0006
Mean μ (zeros): 0.0000, Mean μ (non-zeros): 2.6763
SD μ (zeros): 0.0000, SD μ (non-zeros): 2.9001
Theta mean: 1.0000, Theta SD: 0.0000
============================================================

Computing baseline predictions using neighborhood mean/median of reconstructed values...
Baseline comparison completed and saved.
Note: Baseline uses mean/median of model's reconstructed values from neighbors
      Comparing baseline predictions to actual raw values at masked positions
      Model reference line shows model performance vs actual values
Masked values analysis: 11767 masked positions, MAE=2.9105, R²=0.2035
ZINB metrics saved to /workspace/AE/results/testing/mu_offset0.0_noise0.100/mu_offset0.0_noise0.100_ZINBAE_20260314_115810_conv_test_metrics.json
ZINB-specific plots saved to /workspace/AE/results/testing/mu_offset0.0_noise0.100/

==================================================
MODEL SAVED: ZINBAE_layers752_ep92_noise0.100_muoff0.000.pt
Location: AE/results/models/ZINBAE_layers752_ep92_noise0.100_muoff0.000.pt
==================================================


Saved reconstruction metadata to: Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation
  metadata: Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/metadata.json

Reconstructing genomic coordinates...
Loaded metadata for 1480 windows
Reconstructed 173160 unique genomic positions from 1480 windows
Average overlap per position: 1.00
Saved 5031 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_FD/ChrVIII.csv
Saved 6903 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_FD/ChrXIV.csv
Saved 9711 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_FD/ChrXV.csv
Saved 5031 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_dnrp/ChrVIII.csv
Saved 6903 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_dnrp/ChrXIV.csv
Saved 9711 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_dnrp/ChrXV.csv
Saved 5031 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_yEK19/ChrVIII.csv
Saved 6903 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_yEK19/ChrXIV.csv
Saved 9711 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_yEK19/ChrXV.csv
Saved 5031 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_yEK23/ChrVIII.csv
Saved 6903 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_yEK23/ChrXIV.csv
Saved 9711 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_yEK23/ChrXV.csv
Saved 5031 positions to Data/reconstruction/ZINBAE_layers752_ep92_noise0.100_muoff0.000/validation/strain_yTW001/ChrVIII.csv
