Running with noise_level=0.75
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 75.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 75.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.1690, NLL: 2.1076, Masked: 7.0631
Epoch [2/141], Total Loss: 1.8562, NLL: 1.8242, Masked: 3.6783
Epoch [3/141], Total Loss: 1.6719, NLL: 1.6469, Masked: 2.8636
Epoch [4/141], Total Loss: 1.6145, NLL: 1.5909, Masked: 2.7143
Epoch [5/141], Total Loss: 1.5631, NLL: 1.5403, Masked: 2.6136
Epoch [6/141], Total Loss: 1.5485, NLL: 1.5261, Masked: 2.5703
Epoch [7/141], Total Loss: 1.5317, NLL: 1.5098, Masked: 2.5165
Epoch [8/141], Total Loss: 1.5098, NLL: 1.4885, Masked: 2.4527
Epoch [9/141], Total Loss: 1.5006, NLL: 1.4796, Masked: 2.4244
Epoch [10/141], Total Loss: 1.4934, NLL: 1.4725, Masked: 2.3968
Epoch [11/141], Total Loss: 1.4861, NLL: 1.4655, Masked: 2.3662
Epoch [12/141], Total Loss: 1.4780, NLL: 1.4577, Masked: 2.3320
Epoch [13/141], Total Loss: 1.4697, NLL: 1.4498, Masked: 2.2982
Epoch [14/141], Total Loss: 1.4630, NLL: 1.4433, Masked: 2.2654
Epoch [15/141], Total Loss: 1.4564, NLL: 1.4370, Masked: 2.2311
Epoch [16/141], Total Loss: 1.4490, NLL: 1.4299, Masked: 2.1990
Epoch [17/141], Total Loss: 1.4411, NLL: 1.4223, Masked: 2.1559
Epoch [18/141], Total Loss: 1.4296, NLL: 1.4114, Masked: 2.0963
Epoch [19/141], Total Loss: 1.4196, NLL: 1.4017, Masked: 2.0552
Epoch [20/141], Total Loss: 1.4103, NLL: 1.3927, Masked: 2.0212
Epoch [21/141], Total Loss: 1.4013, NLL: 1.3840, Masked: 1.9896
Epoch [22/141], Total Loss: 1.3932, NLL: 1.3761, Masked: 1.9629
Epoch [23/141], Total Loss: 1.3848, NLL: 1.3679, Masked: 1.9374
Epoch [24/141], Total Loss: 1.3784, NLL: 1.3617, Masked: 1.9207
Epoch [25/141], Total Loss: 1.3717, NLL: 1.3551, Masked: 1.9016
Epoch [26/141], Total Loss: 1.3662, NLL: 1.3498, Masked: 1.8830
Epoch [27/141], Total Loss: 1.3616, NLL: 1.3454, Masked: 1.8684
Epoch [28/141], Total Loss: 1.3568, NLL: 1.3407, Masked: 1.8520
Epoch [29/141], Total Loss: 1.3526, NLL: 1.3366, Masked: 1.8363
