Running with noise_level=0.10
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: None
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61992
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24128

Dataset sizes after preprocessing:
  Train: 61992
  Val: 0
  Test: 24128
  Eval strategy: TEST

Randomly sampled 58272/61992 samples (94.0%)
Applied denoising with 10.0% masking

Creating test dataloader:
  Test set size: 24128
  Batch size: 128
Applied denoising with 10.0% masking
  Dataloader created: 24128 samples, 189 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.1647, NLL: 2.1056, Masked: 6.8037
Epoch [2/141], Total Loss: 1.8653, NLL: 1.8318, Masked: 3.8528
Epoch [3/141], Total Loss: 1.5738, NLL: 1.5506, Masked: 2.6579
Epoch [4/141], Total Loss: 1.5371, NLL: 1.5149, Masked: 2.5491
Epoch [5/141], Total Loss: 1.5064, NLL: 1.4850, Masked: 2.4519
Epoch [6/141], Total Loss: 1.4874, NLL: 1.4667, Masked: 2.3739
Epoch [7/141], Total Loss: 1.4701, NLL: 1.4500, Masked: 2.3031
Epoch [8/141], Total Loss: 1.4561, NLL: 1.4367, Masked: 2.2333
Epoch [9/141], Total Loss: 1.4417, NLL: 1.4229, Masked: 2.1621
Epoch [10/141], Total Loss: 1.4212, NLL: 1.4033, Masked: 2.0533
Epoch [11/141], Total Loss: 1.3991, NLL: 1.3821, Masked: 1.9601
Epoch [12/141], Total Loss: 1.3797, NLL: 1.3632, Masked: 1.8963
Epoch [13/141], Total Loss: 1.3651, NLL: 1.3490, Masked: 1.8529
Epoch [14/141], Total Loss: 1.3522, NLL: 1.3363, Masked: 1.8176
Epoch [15/141], Total Loss: 1.3418, NLL: 1.3263, Masked: 1.7829
Epoch [16/141], Total Loss: 1.3323, NLL: 1.3171, Masked: 1.7449
Epoch [17/141], Total Loss: 1.3251, NLL: 1.3101, Masked: 1.7172
Epoch [18/141], Total Loss: 1.3186, NLL: 1.3039, Masked: 1.6920
Epoch [19/141], Total Loss: 1.3123, NLL: 1.2978, Masked: 1.6689
Epoch [20/141], Total Loss: 1.3070, NLL: 1.2926, Masked: 1.6488
Epoch [21/141], Total Loss: 1.3024, NLL: 1.2882, Masked: 1.6339
Epoch [22/141], Total Loss: 1.2971, NLL: 1.2830, Masked: 1.6113
Epoch [23/141], Total Loss: 1.2916, NLL: 1.2777, Masked: 1.5909
