Task 3: Running with bin_size=15
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61576
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 21656
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 23960

Dataset sizes after preprocessing:
  Train: 61576
  Val: 21656
  Test: 23960
  Eval strategy: VALIDATION + TEST

Applied denoising with 15.0% masking

Creating validation dataloader:
  Validation set size: 21656
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 21656 samples, 170 batches

Creating test dataloader:
  Test set size: 23960
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 23960 samples, 188 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0554, NLL: 2.0153, Masked: 5.0037
Epoch [2/141], Total Loss: 1.7674, NLL: 1.7424, Masked: 3.1266
Epoch [3/141], Total Loss: 1.6720, NLL: 1.6490, Masked: 2.8794
Epoch [4/141], Total Loss: 1.6449, NLL: 1.6226, Masked: 2.7917
Epoch [5/141], Total Loss: 1.6278, NLL: 1.6060, Masked: 2.7273
Epoch [6/141], Total Loss: 1.6184, NLL: 1.5969, Masked: 2.6853
Epoch [7/141], Total Loss: 1.6096, NLL: 1.5885, Masked: 2.6391
Epoch [8/141], Total Loss: 1.6007, NLL: 1.5800, Masked: 2.5783
Epoch [9/141], Total Loss: 1.5885, NLL: 1.5685, Masked: 2.5029
Epoch [10/141], Total Loss: 1.5759, NLL: 1.5565, Masked: 2.4247
Epoch [11/141], Total Loss: 1.5630, NLL: 1.5441, Masked: 2.3592
Epoch [12/141], Total Loss: 1.5518, NLL: 1.5333, Masked: 2.3112
Epoch [13/141], Total Loss: 1.5420, NLL: 1.5238, Masked: 2.2675
Epoch [14/141], Total Loss: 1.5356, NLL: 1.5177, Masked: 2.2381
Epoch [15/141], Total Loss: 1.5280, NLL: 1.5103, Masked: 2.2021
Epoch [16/141], Total Loss: 1.5218, NLL: 1.5044, Masked: 2.1761
Epoch [17/141], Total Loss: 1.5157, NLL: 1.4986, Masked: 2.1473
Epoch [18/141], Total Loss: 1.5108, NLL: 1.4938, Masked: 2.1265
Epoch [19/141], Total Loss: 1.5053, NLL: 1.4885, Masked: 2.1001
Epoch [20/141], Total Loss: 1.5015, NLL: 1.4848, Masked: 2.0837
Epoch [21/141], Total Loss: 1.4980, NLL: 1.4815, Masked: 2.0686
Epoch [22/141], Total Loss: 1.4940, NLL: 1.4776, Masked: 2.0519
Epoch [23/141], Total Loss: 1.4906, NLL: 1.4743, Masked: 2.0383
Epoch [24/141], Total Loss: 1.4870, NLL: 1.4709, Masked: 2.0241
Epoch [25/141], Total Loss: 1.4844, NLL: 1.4682, Masked: 2.0148
Epoch [26/141], Total Loss: 1.4812, NLL: 1.4652, Masked: 2.0006
Epoch [27/141], Total Loss: 1.4788, NLL: 1.4629, Masked: 1.9940
Epoch [28/141], Total Loss: 1.4755, NLL: 1.4597, Masked: 1.9816
Epoch [29/141], Total Loss: 1.4728, NLL: 1.4571, Masked: 1.9697
Epoch [30/141], Total Loss: 1.4705, NLL: 1.4548, Masked: 1.9628
Epoch [31/141], Total Loss: 1.4675, NLL: 1.4519, Masked: 1.9515
Epoch [32/141], Total Loss: 1.4655, NLL: 1.4499, Masked: 1.9418
Epoch [33/141], Total Loss: 1.4625, NLL: 1.4470, Masked: 1.9339
Epoch [34/141], Total Loss: 1.4600, NLL: 1.4446, Masked: 1.9257
Epoch [35/141], Total Loss: 1.4573, NLL: 1.4420, Masked: 1.9134
Epoch [36/141], Total Loss: 1.4547, NLL: 1.4394, Masked: 1.9056
Epoch [37/141], Total Loss: 1.4517, NLL: 1.4366, Masked: 1.8945
Epoch [38/141], Total Loss: 1.4490, NLL: 1.4340, Masked: 1.8847
Epoch [39/141], Total Loss: 1.4470, NLL: 1.4319, Masked: 1.8774
Epoch [40/141], Total Loss: 1.4434, NLL: 1.4284, Masked: 1.8662
Epoch [41/141], Total Loss: 1.4413, NLL: 1.4264, Masked: 1.8588
Epoch [42/141], Total Loss: 1.4383, NLL: 1.4235, Masked: 1.8504
Epoch [43/141], Total Loss: 1.4353, NLL: 1.4206, Masked: 1.8423
Epoch [44/141], Total Loss: 1.4329, NLL: 1.4182, Masked: 1.8337
Epoch [45/141], Total Loss: 1.4302, NLL: 1.4156, Masked: 1.8249
Epoch [46/141], Total Loss: 1.4271, NLL: 1.4126, Masked: 1.8166
Epoch [47/141], Total Loss: 1.4261, NLL: 1.4116, Masked: 1.8110
Epoch [48/141], Total Loss: 1.4221, NLL: 1.4077, Masked: 1.8025
Epoch [49/141], Total Loss: 1.4196, NLL: 1.4053, Masked: 1.7953
Epoch [50/141], Total Loss: 1.4174, NLL: 1.4031, Masked: 1.7872
Epoch [51/141], Total Loss: 1.4147, NLL: 1.4005, Masked: 1.7777
