Task 1: Running with bin_size=5
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61576
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 21656
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 23960

Dataset sizes after preprocessing:
  Train: 61576
  Val: 21656
  Test: 23960
  Eval strategy: VALIDATION + TEST

Applied denoising with 15.0% masking

Creating validation dataloader:
  Validation set size: 21656
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 21656 samples, 170 batches

Creating test dataloader:
  Test set size: 23960
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 23960 samples, 188 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 1.9508, NLL: 1.8926, Masked: 7.2749
Epoch [2/141], Total Loss: 1.6932, NLL: 1.6531, Masked: 5.0088
Epoch [3/141], Total Loss: 1.5807, NLL: 1.5444, Masked: 4.5377
Epoch [4/141], Total Loss: 1.5571, NLL: 1.5217, Masked: 4.4355
Epoch [5/141], Total Loss: 1.5404, NLL: 1.5056, Masked: 4.3555
Epoch [6/141], Total Loss: 1.5316, NLL: 1.4971, Masked: 4.3082
Epoch [7/141], Total Loss: 1.5213, NLL: 1.4873, Masked: 4.2487
Epoch [8/141], Total Loss: 1.5111, NLL: 1.4777, Masked: 4.1791
Epoch [9/141], Total Loss: 1.5017, NLL: 1.4687, Masked: 4.1186
Epoch [10/141], Total Loss: 1.4903, NLL: 1.4580, Masked: 4.0457
Epoch [11/141], Total Loss: 1.4785, NLL: 1.4467, Masked: 3.9840
Epoch [12/141], Total Loss: 1.4684, NLL: 1.4369, Masked: 3.9422
Epoch [13/141], Total Loss: 1.4596, NLL: 1.4283, Masked: 3.9071
Epoch [14/141], Total Loss: 1.4520, NLL: 1.4210, Masked: 3.8791
Epoch [15/141], Total Loss: 1.4445, NLL: 1.4137, Masked: 3.8508
Epoch [16/141], Total Loss: 1.4387, NLL: 1.4081, Masked: 3.8242
Epoch [17/141], Total Loss: 1.4330, NLL: 1.4026, Masked: 3.7981
Epoch [18/141], Total Loss: 1.4283, NLL: 1.3981, Masked: 3.7757
Epoch [19/141], Total Loss: 1.4240, NLL: 1.3940, Masked: 3.7566
Epoch [20/141], Total Loss: 1.4187, NLL: 1.3889, Masked: 3.7335
Epoch [21/141], Total Loss: 1.4132, NLL: 1.3835, Masked: 3.7167
Epoch [22/141], Total Loss: 1.4089, NLL: 1.3793, Masked: 3.7017
Epoch [23/141], Total Loss: 1.4041, NLL: 1.3746, Masked: 3.6841
Epoch [24/141], Total Loss: 1.3990, NLL: 1.3697, Masked: 3.6700
Epoch [25/141], Total Loss: 1.3933, NLL: 1.3641, Masked: 3.6523
Epoch [26/141], Total Loss: 1.3886, NLL: 1.3595, Masked: 3.6389
Epoch [27/141], Total Loss: 1.3834, NLL: 1.3544, Masked: 3.6267
Epoch [28/141], Total Loss: 1.3791, NLL: 1.3502, Masked: 3.6118
Epoch [29/141], Total Loss: 1.3748, NLL: 1.3460, Masked: 3.5984
Epoch [30/141], Total Loss: 1.3726, NLL: 1.3439, Masked: 3.5855
Epoch [31/141], Total Loss: 1.3682, NLL: 1.3396, Masked: 3.5705
Epoch [32/141], Total Loss: 1.3665, NLL: 1.3380, Masked: 3.5599
Epoch [33/141], Total Loss: 1.3626, NLL: 1.3342, Masked: 3.5449
Epoch [34/141], Total Loss: 1.3592, NLL: 1.3309, Masked: 3.5305
