Task 4: Running with bin_size=20
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61576
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 21656
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 23960

Dataset sizes after preprocessing:
  Train: 61576
  Val: 21656
  Test: 23960
  Eval strategy: VALIDATION + TEST

Applied denoising with 15.0% masking

Creating validation dataloader:
  Validation set size: 21656
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 21656 samples, 170 batches

Creating test dataloader:
  Test set size: 23960
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 23960 samples, 188 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 2.0706, NLL: 2.0326, Masked: 4.7566
Epoch [2/141], Total Loss: 1.7877, NLL: 1.7644, Masked: 2.9176
Epoch [3/141], Total Loss: 1.6829, NLL: 1.6620, Masked: 2.6170
Epoch [4/141], Total Loss: 1.6565, NLL: 1.6363, Masked: 2.5213
Epoch [5/141], Total Loss: 1.6397, NLL: 1.6200, Masked: 2.4521
Epoch [6/141], Total Loss: 1.6326, NLL: 1.6133, Masked: 2.4159
Epoch [7/141], Total Loss: 1.6234, NLL: 1.6044, Masked: 2.3660
Epoch [8/141], Total Loss: 1.6143, NLL: 1.5959, Masked: 2.3022
Epoch [9/141], Total Loss: 1.6033, NLL: 1.5855, Masked: 2.2287
Epoch [10/141], Total Loss: 1.5907, NLL: 1.5735, Masked: 2.1481
Epoch [11/141], Total Loss: 1.5758, NLL: 1.5592, Masked: 2.0766
Epoch [12/141], Total Loss: 1.5648, NLL: 1.5486, Masked: 2.0266
Epoch [13/141], Total Loss: 1.5548, NLL: 1.5390, Masked: 1.9755
Epoch [14/141], Total Loss: 1.5470, NLL: 1.5315, Masked: 1.9338
Epoch [15/141], Total Loss: 1.5399, NLL: 1.5247, Masked: 1.8961
Epoch [16/141], Total Loss: 1.5337, NLL: 1.5188, Masked: 1.8631
Epoch [17/141], Total Loss: 1.5284, NLL: 1.5138, Masked: 1.8352
Epoch [18/141], Total Loss: 1.5243, NLL: 1.5098, Masked: 1.8141
Epoch [19/141], Total Loss: 1.5201, NLL: 1.5057, Masked: 1.7945
Epoch [20/141], Total Loss: 1.5164, NLL: 1.5022, Masked: 1.7757
Epoch [21/141], Total Loss: 1.5135, NLL: 1.4995, Masked: 1.7611
Epoch [22/141], Total Loss: 1.5103, NLL: 1.4964, Masked: 1.7431
Epoch [23/141], Total Loss: 1.5078, NLL: 1.4940, Masked: 1.7324
Epoch [24/141], Total Loss: 1.5051, NLL: 1.4913, Masked: 1.7197
Epoch [25/141], Total Loss: 1.5021, NLL: 1.4885, Masked: 1.7040
Epoch [26/141], Total Loss: 1.4998, NLL: 1.4862, Masked: 1.6927
Epoch [27/141], Total Loss: 1.4974, NLL: 1.4839, Masked: 1.6808
Epoch [28/141], Total Loss: 1.4944, NLL: 1.4811, Masked: 1.6658
Epoch [29/141], Total Loss: 1.4919, NLL: 1.4787, Masked: 1.6543
Epoch [30/141], Total Loss: 1.4890, NLL: 1.4758, Masked: 1.6390
Epoch [31/141], Total Loss: 1.4868, NLL: 1.4737, Masked: 1.6301
Epoch [32/141], Total Loss: 1.4840, NLL: 1.4711, Masked: 1.6177
Epoch [33/141], Total Loss: 1.4812, NLL: 1.4684, Masked: 1.6049
Epoch [34/141], Total Loss: 1.4787, NLL: 1.4660, Masked: 1.5935
Epoch [35/141], Total Loss: 1.4760, NLL: 1.4634, Masked: 1.5830
Epoch [36/141], Total Loss: 1.4734, NLL: 1.4609, Masked: 1.5711
Epoch [37/141], Total Loss: 1.4707, NLL: 1.4583, Masked: 1.5609
Epoch [38/141], Total Loss: 1.4681, NLL: 1.4557, Masked: 1.5503
Epoch [39/141], Total Loss: 1.4658, NLL: 1.4534, Masked: 1.5418
Epoch [40/141], Total Loss: 1.4628, NLL: 1.4506, Masked: 1.5277
Epoch [41/141], Total Loss: 1.4606, NLL: 1.4485, Masked: 1.5194
Epoch [42/141], Total Loss: 1.4582, NLL: 1.4461, Masked: 1.5101
Epoch [43/141], Total Loss: 1.4559, NLL: 1.4439, Masked: 1.5010
Epoch [44/141], Total Loss: 1.4533, NLL: 1.4414, Masked: 1.4901
Epoch [45/141], Total Loss: 1.4509, NLL: 1.4390, Masked: 1.4810
Epoch [46/141], Total Loss: 1.4487, NLL: 1.4369, Masked: 1.4735
Epoch [47/141], Total Loss: 1.4461, NLL: 1.4343, Masked: 1.4640
Epoch [48/141], Total Loss: 1.4441, NLL: 1.4324, Masked: 1.4577
Epoch [49/141], Total Loss: 1.4415, NLL: 1.4299, Masked: 1.4475
Epoch [50/141], Total Loss: 1.4398, NLL: 1.4282, Masked: 1.4415
Epoch [51/141], Total Loss: 1.4371, NLL: 1.4257, Masked: 1.4317
Epoch [52/141], Total Loss: 1.4352, NLL: 1.4238, Masked: 1.4255
Epoch [53/141], Total Loss: 1.4330, NLL: 1.4217, Masked: 1.4174
Epoch [54/141], Total Loss: 1.4315, NLL: 1.4202, Masked: 1.4141
