Task 0: Running with bin_size=1
Device: cuda
MOVING AVERAGE: False

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Nucl']
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 70864
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 24912
Column order in final array (Dataset/Chrom split): ['Value', 'Nucleosome_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 27576

Dataset sizes after preprocessing:
  Train: 70864
  Val: 24912
  Test: 27576
  Eval strategy: VALIDATION + TEST

Applied denoising with 15.0% masking

Creating validation dataloader:
  Validation set size: 24912
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 24912 samples, 195 batches

Creating test dataloader:
  Test set size: 27576
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 27576 samples, 216 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/92], Total Loss: 83.1051, NLL: 0.9873, Masked: 646.5966
Epoch [2/92], Total Loss: 2.6420, NLL: 0.9478, Masked: 13.3399
Epoch [3/92], Total Loss: 2.6345, NLL: 0.9442, Masked: 13.3090
Epoch [4/92], Total Loss: 2.6301, NLL: 0.9418, Masked: 13.2937
Epoch [5/92], Total Loss: 2.6337, NLL: 0.9452, Masked: 13.2956
Epoch [6/92], Total Loss: 2.6268, NLL: 0.9400, Masked: 13.2817
Epoch [7/92], Total Loss: 2.6245, NLL: 0.9403, Masked: 13.2615
Epoch [8/92], Total Loss: 2.8252, NLL: 0.9449, Masked: 14.8058
Epoch [9/92], Total Loss: 2.6248, NLL: 0.9400, Masked: 13.2664
Epoch [10/92], Total Loss: 2.6228, NLL: 0.9388, Masked: 13.2600
Epoch [11/92], Total Loss: 2.6383, NLL: 0.9385, Masked: 13.3847
Epoch [12/92], Total Loss: 2.6732, NLL: 0.9399, Masked: 13.6482
Epoch [13/92], Total Loss: 2.6278, NLL: 0.9409, Masked: 13.2833
Epoch [14/92], Total Loss: 2.6498, NLL: 0.9421, Masked: 13.4466
Epoch [15/92], Total Loss: 2.6738, NLL: 0.9403, Masked: 13.6489
Epoch [16/92], Total Loss: 2.6222, NLL: 0.9396, Masked: 13.2486
Epoch [17/92], Total Loss: 2.6222, NLL: 0.9387, Masked: 13.2559
Epoch [18/92], Total Loss: 2.6224, NLL: 0.9389, Masked: 13.2563
Epoch [19/92], Total Loss: 2.6225, NLL: 0.9380, Masked: 13.2634
Epoch [20/92], Total Loss: 2.6272, NLL: 0.9404, Masked: 13.2823
Epoch [21/92], Total Loss: 2.6264, NLL: 0.9382, Masked: 13.2932
Epoch [22/92], Total Loss: 2.6371, NLL: 0.9384, Masked: 13.3752
Epoch [23/92], Total Loss: 37.3155, NLL: 0.9390, Masked: 286.4292
Epoch [24/92], Total Loss: 2.6258, NLL: 0.9385, Masked: 13.2860
Epoch [25/92], Total Loss: 2.6247, NLL: 0.9377, Masked: 13.2829
Epoch [26/92], Total Loss: 2.6271, NLL: 0.9379, Masked: 13.3010
Epoch [27/92], Total Loss: 2.6262, NLL: 0.9379, Masked: 13.2936
Epoch [28/92], Total Loss: 2.6280, NLL: 0.9392, Masked: 13.2976
Epoch [29/92], Total Loss: 2.6285, NLL: 0.9395, Masked: 13.2993
Epoch [30/92], Total Loss: 2.6293, NLL: 0.9389, Masked: 13.3101
Epoch [31/92], Total Loss: 3.7510, NLL: 0.9389, Masked: 22.1427
Epoch [32/92], Total Loss: 2.6242, NLL: 0.9383, Masked: 13.2753
Epoch [33/92], Total Loss: 22.0524, NLL: 0.9377, Masked: 166.2574
Epoch [34/92], Total Loss: 2.6309, NLL: 0.9398, Masked: 13.3151
Epoch [35/92], Total Loss: 2.6273, NLL: 0.9392, Masked: 13.2922
Epoch [36/92], Total Loss: 2.6300, NLL: 0.9400, Masked: 13.3072
Epoch [37/92], Total Loss: 89.7300, NLL: 0.9396, Masked: 699.1365
Epoch [38/92], Total Loss: 2.6296, NLL: 0.9404, Masked: 13.3004
Epoch [39/92], Total Loss: 2.6283, NLL: 0.9390, Masked: 13.3020
Epoch [40/92], Total Loss: 2.6312, NLL: 0.9403, Masked: 13.3142
Epoch [41/92], Total Loss: 2.6263, NLL: 0.9396, Masked: 13.2811
Epoch [42/92], Total Loss: 2.6271, NLL: 0.9394, Masked: 13.2890
Epoch [43/92], Total Loss: 2.6298, NLL: 0.9409, Masked: 13.2985
Epoch [44/92], Total Loss: 2.6320, NLL: 0.9402, Masked: 13.3209
Epoch [45/92], Total Loss: 2.6780, NLL: 0.9414, Masked: 13.6742
Epoch [46/92], Total Loss: 2.6674, NLL: 0.9418, Masked: 13.5875
Epoch [47/92], Total Loss: 2.6322, NLL: 0.9410, Masked: 13.3162
Epoch [48/92], Total Loss: 2.6293, NLL: 0.9407, Masked: 13.2963
Epoch [49/92], Total Loss: 2.6286, NLL: 0.9391, Masked: 13.3030
Epoch [50/92], Total Loss: 2.6247, NLL: 0.9373, Masked: 13.2864
Epoch [51/92], Total Loss: 59.4049, NLL: 0.9415, Masked: 460.3422
Epoch [52/92], Total Loss: 2.6367, NLL: 0.9399, Masked: 13.3608
Epoch [53/92], Total Loss: 2.6279, NLL: 0.9388, Masked: 13.2997
Epoch [54/92], Total Loss: 2.6235, NLL: 0.9372, Masked: 13.2783
Epoch [55/92], Total Loss: 2.6269, NLL: 0.9385, Masked: 13.2948
Epoch [56/92], Total Loss: 2.6257, NLL: 0.9369, Masked: 13.2983
Epoch [57/92], Total Loss: 2.6254, NLL: 0.9367, Masked: 13.2966
Epoch [58/92], Total Loss: 2.6217, NLL: 0.9355, Masked: 13.2777
Epoch [59/92], Total Loss: 2.6248, NLL: 0.9360, Masked: 13.2979
Epoch [60/92], Total Loss: 2.6239, NLL: 0.9370, Masked: 13.2828
Epoch [61/92], Total Loss: 2.6265, NLL: 0.9360, Masked: 13.3110
Epoch [62/92], Total Loss: 2.6221, NLL: 0.9354, Masked: 13.2810
Epoch [63/92], Total Loss: 2.6235, NLL: 0.9357, Masked: 13.2898
Epoch [64/92], Total Loss: 2.6263, NLL: 0.9363, Masked: 13.3073
Epoch [65/92], Total Loss: 21.2059, NLL: 0.9366, Masked: 159.6011
Epoch [66/92], Total Loss: 2.8893, NLL: 0.9371, Masked: 15.3717
Epoch [67/92], Total Loss: 2.6227, NLL: 0.9357, Masked: 13.2835
Epoch [68/92], Total Loss: 2.6252, NLL: 0.9365, Masked: 13.2975
Epoch [69/92], Total Loss: 2.6216, NLL: 0.9354, Masked: 13.2767
Epoch [70/92], Total Loss: 133.8028, NLL: 0.9373, Masked: 1046.1845
Epoch [71/92], Total Loss: 2.6217, NLL: 0.9357, Masked: 13.2755
Epoch [72/92], Total Loss: 2.6294, NLL: 0.9408, Masked: 13.2962
Epoch [73/92], Total Loss: 2.6242, NLL: 0.9369, Masked: 13.2856
Epoch [74/92], Total Loss: 2.6230, NLL: 0.9356, Masked: 13.2864
Epoch [75/92], Total Loss: 2.6213, NLL: 0.9360, Masked: 13.2703
Epoch [76/92], Total Loss: 96.2483, NLL: 0.9401, Masked: 750.4584
Epoch [77/92], Total Loss: 2.6310, NLL: 0.9372, Masked: 13.3373
Epoch [78/92], Total Loss: 3.1866, NLL: 0.9384, Masked: 17.7024
Epoch [79/92], Total Loss: 2.6252, NLL: 0.9356, Masked: 13.3042
Epoch [80/92], Total Loss: 2.6183, NLL: 0.9355, Masked: 13.2509
Epoch [81/92], Total Loss: 2.6221, NLL: 0.9362, Masked: 13.2749
Epoch [82/92], Total Loss: 2.6926, NLL: 0.9402, Masked: 13.7986
Epoch [83/92], Total Loss: 2.6275, NLL: 0.9403, Masked: 13.2850
Epoch [84/92], Total Loss: 2.6312, NLL: 0.9417, Masked: 13.3037
Epoch [85/92], Total Loss: 2.6254, NLL: 0.9386, Masked: 13.2817
Epoch [86/92], Total Loss: 2.6218, NLL: 0.9379, Masked: 13.2585
Epoch [87/92], Total Loss: 64.1064, NLL: 0.9411, Masked: 497.3647
Epoch [88/92], Total Loss: 2.6253, NLL: 0.9388, Masked: 13.2795
Epoch [89/92], Total Loss: 2.6201, NLL: 0.9363, Masked: 13.2584
Epoch [90/92], Total Loss: 2.6195, NLL: 0.9356, Masked: 13.2597
Epoch [91/92], Total Loss: 2.6235, NLL: 0.9389, Masked: 13.2645
Epoch [92/92], Total Loss: 2.6187, NLL: 0.9366, Masked: 13.2450
Training loss plot saved to /workspace/AE/results/training/mu_offset1.0_noise0.150/mu_offset1.0_noise0.150_ZINBAE_20260312_202959_conv_training_losses.png
Training losses saved to /workspace/AE/results/training/mu_offset1.0_noise0.150/mu_offset1.0_noise0.150_ZINBAE_20260312_202959_conv_training_losses.json

==================================================
EVALUATING ON TRAINING DATA
==================================================

==================================================
TEST RESULTS
==================================================
Total Loss: 2.620977
  - ZINB NLL: 0.930218
Total number of masked values: 3466493
  - Number of values with pi >= 0.38: 3290721
  - Number of values with pi < 0.38: 175772
  - Masked Reconstruction: 13.313062
Mean Absolute Error (MAE): 2.215277
R² Score: -0.077997
==================================================

Using raw counts for evaluation metrics.
MAE: 26.9134, SD MEAN: 78657.1562 
  R²: -53380672.0000,
Mean π (zeros): 0.8534, Mean π (non-zeros): 0.6731,  
 SD π (zeros): 0.1413, SD π (non-zeros): 0.1923 

Mean μ (zeros): 29.6589, Mean μ (non-zeros): 12.1754,  
 SD μ (zeros): 86060.0938, SD μ (non-zeros): 8.8990 

Theta mean: 1.0000, Theta SD: 0.0000
Number of masked values: 3466493

============================================================
MASKED VALUES PERFORMANCE METRICS
============================================================
