Task 0: Running with bin_size=1
Device: cuda

Preprocessing with chromosome split:
  Train chromosomes: ['ChrIII', 'ChrIV', 'ChrIX', 'ChrVI', 'ChrVII', 'ChrX', 'ChrXI', 'ChrXIII', 'ChrXVI']
  Val chromosomes: ['ChrVIII', 'ChrXIV', 'ChrXV']
  Test chromosomes: ['ChrI', 'ChrII', 'ChrV', 'ChrXII']

Clipping outliers using 95th percentile * 1.5...
strain_FD: Clipping values above 71.92 (P95=47.94). Clipped 95791/4127807 values (2.32%)
strain_dnrp: Clipping values above 243.00 (P95=162.00). Clipped 25649/1119454 values (2.29%)
strain_yEK19: Clipping values above 77.10 (P95=51.40). Clipped 83713/3893623 values (2.15%)
strain_yEK23: Clipping values above 72.00 (P95=48.00). Clipped 86381/3558407 values (2.43%)
strain_yTW001: Clipping values above 134.25 (P95=89.50). Clipped 27529/1193409 values (2.31%)
strain_yWT03a: Clipping values above 15.00 (P95=10.00). Clipped 10602/347679 values (3.05%)
strain_yWT04a: Clipping values above 58.50 (P95=39.00). Clipped 21095/725406 values (2.91%)
strain_ylic137: Clipping values above 142.50 (P95=95.00). Clipped 28746/1112684 values (2.58%)

Splitting data using pre-determined chromosomes...
Standardizing features: ['Centr']
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 61576
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 21656
Column order in final array (Dataset/Chrom split): ['Value', 'Centromere_Distance', 'Value_Raw', 'Size_Factor']
Removing 0 empty data points out of 23960

Dataset sizes after preprocessing:
  Train: 61576
  Val: 21656
  Test: 23960
  Eval strategy: VALIDATION + TEST

Applied denoising with 15.0% masking

Creating validation dataloader:
  Validation set size: 21656
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 21656 samples, 170 batches

Creating test dataloader:
  Test set size: 23960
  Batch size: 128
Applied denoising with 15.0% masking
  Dataloader created: 23960 samples, 188 batches
Number of encoder layers: 1
Number of decoder layers (excluding heads): 1
Total number of layers including latent layer: 3
Epoch [1/141], Total Loss: 1.3864, NLL: 1.2579, Masked: 16.0541
Epoch [2/141], Total Loss: 1.1295, NLL: 1.0201, Masked: 13.6844
Epoch [3/141], Total Loss: 1.0907, NLL: 0.9842, Masked: 13.3153
Epoch [4/141], Total Loss: 1.0700, NLL: 0.9655, Masked: 13.0694
Epoch [5/141], Total Loss: 1.0522, NLL: 0.9496, Masked: 12.8240
Epoch [6/141], Total Loss: 1.0314, NLL: 0.9312, Masked: 12.5227
Epoch [7/141], Total Loss: 1.0198, NLL: 0.9207, Masked: 12.3869
Epoch [8/141], Total Loss: 1.0134, NLL: 0.9149, Masked: 12.3134
Epoch [9/141], Total Loss: 1.0091, NLL: 0.9110, Masked: 12.2649
Epoch [10/141], Total Loss: 1.0045, NLL: 0.9068, Masked: 12.2062
Epoch [11/141], Total Loss: 1.0015, NLL: 0.9042, Masked: 12.1628
Epoch [12/141], Total Loss: 0.9992, NLL: 0.9023, Masked: 12.1208
Epoch [13/141], Total Loss: 0.9955, NLL: 0.8990, Masked: 12.0591
Epoch [14/141], Total Loss: 0.9914, NLL: 0.8955, Masked: 11.9874
Epoch [15/141], Total Loss: 0.9886, NLL: 0.8932, Masked: 11.9301
Epoch [16/141], Total Loss: 0.9843, NLL: 0.8895, Masked: 11.8525
Epoch [17/141], Total Loss: 0.9813, NLL: 0.8870, Masked: 11.7830
Epoch [18/141], Total Loss: 0.9793, NLL: 0.8855, Masked: 11.7301
Epoch [19/141], Total Loss: 0.9756, NLL: 0.8822, Masked: 11.6735
Epoch [20/141], Total Loss: 0.9727, NLL: 0.8797, Masked: 11.6207
Epoch [21/141], Total Loss: 0.9712, NLL: 0.8785, Masked: 11.5798
Epoch [22/141], Total Loss: 0.9687, NLL: 0.8764, Masked: 11.5319
Epoch [23/141], Total Loss: 0.9673, NLL: 0.8753, Masked: 11.5000
Epoch [24/141], Total Loss: 0.9658, NLL: 0.8741, Masked: 11.4609
Epoch [25/141], Total Loss: 0.9634, NLL: 0.8721, Masked: 11.4222
Epoch [26/141], Total Loss: 0.9628, NLL: 0.8717, Masked: 11.3923
Epoch [27/141], Total Loss: 0.9621, NLL: 0.8712, Masked: 11.3661
Epoch [28/141], Total Loss: 0.9602, NLL: 0.8695, Masked: 11.3284
Epoch [29/141], Total Loss: 0.9591, NLL: 0.8688, Masked: 11.2920
Epoch [30/141], Total Loss: 0.9577, NLL: 0.8676, Masked: 11.2628
Epoch [31/141], Total Loss: 0.9573, NLL: 0.8675, Masked: 11.2249
Epoch [32/141], Total Loss: 0.9565, NLL: 0.8668, Masked: 11.2018
Epoch [33/141], Total Loss: 0.9547, NLL: 0.8655, Masked: 11.1530
Epoch [34/141], Total Loss: 0.9545, NLL: 0.8655, Masked: 11.1318
Epoch [35/141], Total Loss: 0.9529, NLL: 0.8642, Masked: 11.0912
Epoch [36/141], Total Loss: 0.9524, NLL: 0.8639, Masked: 11.0672
Epoch [37/141], Total Loss: 0.9510, NLL: 0.8627, Masked: 11.0303
Epoch [38/141], Total Loss: 0.9500, NLL: 0.8620, Masked: 10.9921
Epoch [39/141], Total Loss: 0.9495, NLL: 0.8618, Masked: 10.9590
Epoch [40/141], Total Loss: 0.9479, NLL: 0.8606, Masked: 10.9221
Epoch [41/141], Total Loss: 0.9477, NLL: 0.8606, Masked: 10.8929
Epoch [42/141], Total Loss: 0.9464, NLL: 0.8596, Masked: 10.8529
