chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
XIV,100,0.0,full_window,100,0.2,0.75,0.31578947368421056,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,0.0,half_window,50,0.2,0.75,0.31578947368421056,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,0.0,quarter_window,25,0.13333333333333333,0.5,0.2105263157894737,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,1.0,full_window,100,0.2,0.75,0.31578947368421056,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,1.0,half_window,50,0.2,0.75,0.31578947368421056,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,1.0,quarter_window,25,0.13333333333333333,0.5,0.2105263157894737,15,4,11,820.0,0.39934032983508244,0.07184881640457477,18.333333333333332
XIV,100,10.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,10.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,10.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,11.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,11.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,11.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,12.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,12.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,12.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,13.0,full_window,100,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,13.0,half_window,50,1.0,0.75,0.8571428571428571,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
XIV,100,13.0,quarter_window,25,0.6666666666666666,0.5,0.5714285714285715,3,4,1,770.0,0.9704497751124438,0.7497100564721474,18.333333333333332
