chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
X,100,0.0,full_window,100,0.38461538461538464,1.0,0.5555555555555556,13,5,8,600.0,0.5619690154922539,0.23407965924573265,26.0
X,100,0.0,half_window,50,0.38461538461538464,1.0,0.5555555555555556,13,5,8,600.0,0.5619690154922539,0.23407965924573265,26.0
X,100,0.0,quarter_window,25,0.23076923076923078,0.6,0.33333333333333337,13,5,8,600.0,0.5619690154922539,0.23407965924573265,26.0
X,100,1.0,full_window,100,0.4166666666666667,1.0,0.5882352941176471,12,5,7,600.0,0.5619690154922539,0.23407965924573265,26.0
X,100,1.0,half_window,50,0.4166666666666667,1.0,0.5882352941176471,12,5,7,600.0,0.5619690154922539,0.23407965924573265,26.0
X,100,1.0,quarter_window,25,0.25,0.6,0.35294117647058826,12,5,7,600.0,0.5619690154922539,0.23407965924573265,26.0
X,100,10.0,full_window,100,0.8,0.8,0.8000000000000002,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,10.0,half_window,50,0.8,0.8,0.8000000000000002,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,10.0,quarter_window,25,0.4,0.4,0.4000000000000001,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,11.0,full_window,100,0.8,0.8,0.8000000000000002,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,11.0,half_window,50,0.8,0.8,0.8000000000000002,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,11.0,quarter_window,25,0.4,0.4,0.4000000000000001,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,12.0,full_window,100,1.0,0.8,0.888888888888889,4,5,1,420.0,0.9520489755122439,0.8246262654361028,27.5
X,100,12.0,half_window,50,1.0,0.8,0.888888888888889,4,5,1,420.0,0.9520489755122439,0.8246262654361028,27.5
X,100,12.0,quarter_window,25,0.5,0.4,0.4444444444444445,4,5,1,420.0,0.9520489755122439,0.8246262654361028,27.5
X,100,13.0,full_window,100,1.0,0.8,0.888888888888889,4,5,1,420.0,0.9520489755122439,0.8246262654361028,27.5
X,100,13.0,half_window,50,1.0,0.8,0.888888888888889,4,5,1,420.0,0.9520489755122439,0.8246262654361028,27.5
X,100,13.0,quarter_window,25,0.5,0.4,0.4444444444444445,4,5,1,420.0,0.9520489755122439,0.8246262654361028,27.5
X,100,14.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,870.0,0.9520489755122439,0.8246262654361028,30.0
X,100,14.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,870.0,0.9520489755122439,0.8246262654361028,30.0
X,100,14.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,870.0,0.9520489755122439,0.8246262654361028,30.0
X,100,15.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,870.0,0.9520489755122439,0.8246262654361028,30.0
X,100,15.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,870.0,0.9520489755122439,0.8246262654361028,30.0
X,100,15.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,870.0,0.9520489755122439,0.8246262654361028,30.0
X,100,16.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,870.0,0.9520489755122439,0.8246262654361028,30.0
X,100,16.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,870.0,0.9520489755122439,0.8246262654361028,30.0
X,100,16.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,870.0,0.9520489755122439,0.8246262654361028,30.0
X,100,17.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,17.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,17.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,18.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,18.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,18.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,19.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,19.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,19.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,2.0,full_window,100,0.4166666666666667,1.0,0.5882352941176471,12,5,7,600.0,0.5619690154922539,0.23407965924573265,26.0
X,100,2.0,half_window,50,0.4166666666666667,1.0,0.5882352941176471,12,5,7,600.0,0.5619690154922539,0.23407965924573265,26.0
X,100,2.0,quarter_window,25,0.25,0.6,0.35294117647058826,12,5,7,600.0,0.5619690154922539,0.23407965924573265,26.0
X,100,20.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,20.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,20.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,21.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,21.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,21.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,22.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,22.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,22.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,23.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,23.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,23.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,24.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,24.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,24.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,25.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,25.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,25.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,26.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,26.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,26.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,27.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,27.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,27.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,28.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,28.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,28.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,29.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,29.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,29.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,3.0,full_window,100,0.5,1.0,0.6666666666666666,10,5,5,600.0,0.5694652673663169,0.24090303089587062,26.0
X,100,3.0,half_window,50,0.5,1.0,0.6666666666666666,10,5,5,600.0,0.5694652673663169,0.24090303089587062,26.0
X,100,3.0,quarter_window,25,0.3,0.6,0.4,10,5,5,600.0,0.5694652673663169,0.24090303089587062,26.0
X,100,30.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,30.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,30.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,31.0,full_window,100,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,31.0,half_window,50,1.0,0.4,0.5714285714285715,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,31.0,quarter_window,25,0.5,0.2,0.28571428571428575,2,5,3,870.0,0.8640429785107446,0.36763593902967917,20.0
X,100,32.0,full_window,100,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,32.0,half_window,50,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,32.0,quarter_window,25,0.0,0.0,0.0,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,33.0,full_window,100,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,33.0,half_window,50,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,33.0,quarter_window,25,0.0,0.0,0.0,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,34.0,full_window,100,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,34.0,half_window,50,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,34.0,quarter_window,25,0.0,0.0,0.0,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,35.0,full_window,100,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,35.0,half_window,50,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,35.0,quarter_window,25,0.0,0.0,0.0,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,36.0,full_window,100,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,36.0,half_window,50,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,36.0,quarter_window,25,0.0,0.0,0.0,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,37.0,full_window,100,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,37.0,half_window,50,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,37.0,quarter_window,25,0.0,0.0,0.0,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,38.0,full_window,100,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,38.0,half_window,50,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,38.0,quarter_window,25,0.0,0.0,0.0,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,39.0,full_window,100,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,39.0,half_window,50,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,39.0,quarter_window,25,0.0,0.0,0.0,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,4.0,full_window,100,0.5,1.0,0.6666666666666666,10,5,5,600.0,0.5694652673663169,0.24090303089587062,26.0
X,100,4.0,half_window,50,0.5,1.0,0.6666666666666666,10,5,5,600.0,0.5694652673663169,0.24090303089587062,26.0
X,100,4.0,quarter_window,25,0.3,0.6,0.4,10,5,5,600.0,0.5694652673663169,0.24090303089587062,26.0
X,100,40.0,full_window,100,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,40.0,half_window,50,1.0,0.2,0.33333333333333337,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,40.0,quarter_window,25,0.0,0.0,0.0,1,5,4,870.0,0.815792103948026,0.0,30.0
X,100,5.0,full_window,100,0.5,1.0,0.6666666666666666,10,5,5,600.0,0.5694652673663169,0.24090303089587062,26.0
X,100,5.0,half_window,50,0.5,1.0,0.6666666666666666,10,5,5,600.0,0.5694652673663169,0.24090303089587062,26.0
X,100,5.0,quarter_window,25,0.3,0.6,0.4,10,5,5,600.0,0.5694652673663169,0.24090303089587062,26.0
X,100,6.0,full_window,100,0.5555555555555556,1.0,0.7142857142857143,9,5,4,500.0,0.6294852573713143,0.29993720704003696,26.0
X,100,6.0,half_window,50,0.5555555555555556,1.0,0.7142857142857143,9,5,4,500.0,0.6294852573713143,0.29993720704003696,26.0
X,100,6.0,quarter_window,25,0.3333333333333333,0.6,0.42857142857142855,9,5,4,500.0,0.6294852573713143,0.29993720704003696,26.0
X,100,7.0,full_window,100,0.6666666666666666,0.8,0.7272727272727272,6,5,1,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,7.0,half_window,50,0.6666666666666666,0.8,0.7272727272727272,6,5,1,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,7.0,quarter_window,25,0.3333333333333333,0.4,0.3636363636363636,6,5,1,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,8.0,full_window,100,0.8,0.8,0.8000000000000002,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,8.0,half_window,50,0.8,0.8,0.8000000000000002,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,8.0,quarter_window,25,0.4,0.4,0.4000000000000001,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,9.0,full_window,100,0.8,0.8,0.8000000000000002,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,9.0,half_window,50,0.8,0.8,0.8000000000000002,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
X,100,9.0,quarter_window,25,0.4,0.4,0.4000000000000001,5,5,0,420.0,0.8695402298850575,0.6545433192687017,27.5
