chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
VI,100,0.0,full_window,100,0.13333333333333333,0.6666666666666666,0.2222222222222222,15,3,12,660.0,0.6827386306846577,0.4211940327162444,25.0
VI,100,0.0,half_window,50,0.13333333333333333,0.6666666666666666,0.2222222222222222,15,3,12,660.0,0.6827386306846577,0.4211940327162444,25.0
VI,100,0.0,quarter_window,25,0.06666666666666667,0.3333333333333333,0.1111111111111111,15,3,12,660.0,0.6827386306846577,0.4211940327162444,25.0
VI,100,1.0,full_window,100,0.18181818181818182,0.6666666666666666,0.28571428571428575,11,3,8,660.0,0.6827386306846577,0.4211940327162444,25.0
VI,100,1.0,half_window,50,0.18181818181818182,0.6666666666666666,0.28571428571428575,11,3,8,660.0,0.6827386306846577,0.4211940327162444,25.0
VI,100,1.0,quarter_window,25,0.09090909090909091,0.3333333333333333,0.14285714285714288,11,3,8,660.0,0.6827386306846577,0.4211940327162444,25.0
VI,100,10.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,10.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,10.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,11.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,11.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,11.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,12.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,12.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,12.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,13.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,13.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,13.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,14.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,14.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,14.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,15.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,15.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,15.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,16.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,16.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,16.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,17.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,17.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,17.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,18.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,18.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,18.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,19.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,19.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,19.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,2.0,full_window,100,0.2222222222222222,0.6666666666666666,0.3333333333333333,9,3,6,660.0,0.7690204897551225,0.5583397880849751,25.0
VI,100,2.0,half_window,50,0.2222222222222222,0.6666666666666666,0.3333333333333333,9,3,6,660.0,0.7690204897551225,0.5583397880849751,25.0
VI,100,2.0,quarter_window,25,0.1111111111111111,0.3333333333333333,0.16666666666666666,9,3,6,660.0,0.7690204897551225,0.5583397880849751,25.0
VI,100,20.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,20.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,20.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,21.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,21.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,21.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,22.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,22.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,22.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,23.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,23.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,23.0,quarter_window,25,0.0,0.0,0.0,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,24.0,full_window,100,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
VI,100,24.0,half_window,50,1.0,0.3333333333333333,0.5,1,3,2,1460.0,0.9607996001999001,0.9154400986326492,40.0
