chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
III,100,0.0,full_window,100,0.5,1.0,0.6666666666666666,14,5,9,320.0,0.8534732633683159,0.707654763560608,22.0
III,100,0.0,half_window,50,0.35714285714285715,1.0,0.5263157894736842,14,5,9,320.0,0.8534732633683159,0.707654763560608,22.0
III,100,0.0,quarter_window,25,0.14285714285714285,0.4,0.21052631578947364,14,5,9,320.0,0.8534732633683159,0.707654763560608,22.0
III,100,1.0,full_window,100,0.46153846153846156,1.0,0.631578947368421,13,5,8,320.0,0.856471764117941,0.7136002382907064,22.0
III,100,1.0,half_window,50,0.38461538461538464,1.0,0.5555555555555556,13,5,8,320.0,0.856471764117941,0.7136002382907064,22.0
III,100,1.0,quarter_window,25,0.15384615384615385,0.4,0.2222222222222222,13,5,8,320.0,0.856471764117941,0.7136002382907064,22.0
III,100,10.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,10.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,10.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,11.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,11.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,11.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,12.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,12.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,12.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,13.0,full_window,100,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,13.0,half_window,50,1.0,0.6,0.7499999999999999,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
III,100,13.0,quarter_window,25,0.3333333333333333,0.2,0.25,3,5,2,700.0,0.5515742128935532,0.09609551868781531,20.0
