chromosome,window_size,threshold,tolerance_type,tolerance_value,precision,recall,F1,num_detected,num_true,annotation_error,hausdorff_distance,rand_index,adjusted_rand_index,mae_localization
IV,100,0.0,full_window,100,0.5,1.0,0.6666666666666666,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,0.0,half_window,50,0.42857142857142855,0.8571428571428571,0.5714285714285714,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,0.0,quarter_window,25,0.42857142857142855,0.8571428571428571,0.5714285714285714,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,1.0,full_window,100,0.5,1.0,0.6666666666666666,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,1.0,half_window,50,0.42857142857142855,0.8571428571428571,0.5714285714285714,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,1.0,quarter_window,25,0.42857142857142855,0.8571428571428571,0.5714285714285714,14,7,7,740.0,0.44295852073963016,0.07251194397820292,18.571428571428573
IV,100,10.0,full_window,100,0.5,0.8571428571428571,0.631578947368421,8,7,1,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,10.0,half_window,50,0.5,0.5714285714285714,0.5333333333333333,8,7,1,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,10.0,quarter_window,25,0.5,0.5714285714285714,0.5333333333333333,8,7,1,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,11.0,full_window,100,0.5714285714285714,0.8571428571428571,0.6857142857142857,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,11.0,half_window,50,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,11.0,quarter_window,25,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,12.0,full_window,100,0.5714285714285714,0.8571428571428571,0.6857142857142857,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,12.0,half_window,50,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,12.0,quarter_window,25,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,13.0,full_window,100,0.5714285714285714,0.8571428571428571,0.6857142857142857,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,13.0,half_window,50,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,13.0,quarter_window,25,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,14.0,full_window,100,0.5714285714285714,0.8571428571428571,0.6857142857142857,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
IV,100,14.0,half_window,50,0.5714285714285714,0.5714285714285714,0.5714285714285714,7,7,0,740.0,0.487936031984008,0.08698505398939992,10.0
